student_id,age,gender,education_level,previous_courses,videos_watched,assignments_completed,forum_posts,quiz_scores_avg,time_spent_hours,login_frequency,days_active,certification_goal,completed
322,51,Male,PhD,4,78,2,13,1.6406428726948752,185.6523041075182,69,24,1,0
323,38,Female,High School,11,17,3,36,8.236213180828056,174.33156456037912,76,3,0,0
324,47,Female,PhD,10,69,7,7,25.780964272981155,158.27298866994443,51,33,1,1
325,50,Female,Master,12,10,2,32,55.400208168559615,138.814192768513,25,26,0,0
326,45,Male,PhD,15,31,12,6,76.77715701934723,103.10197689011669,99,51,1,1
327,64,Other,Master,17,19,2,33,68.64953488149493,179.47935722449006,4,86,1,1
328,50,Male,High School,16,96,12,6,56.70249127226106,158.34030255941,13,30,1,1
329,22,Female,Master,16,39,8,6,39.723283972765934,163.20216836489251,50,35,1,1
330,36,Male,Bachelor,10,7,4,40,87.06945022561537,61.9100945998933,14,25,1,0
331,21,Other,Master,19,34,9,35,45.977254325826046,84.69165468047966,11,28,1,0
332,52,Male,PhD,9,68,0,6,29.925280560892997,141.3604528246517,45,87,1,1
333,34,Other,PhD,15,98,6,19,62.93351148520573,74.21246064155076,63,26,1,1
334,61,Other,PhD,1,77,6,17,69.2114996586309,98.7949306550962,71,73,1,1
335,45,Male,Master,16,20,14,44,39.84702448588554,129.3025935410247,58,8,1,1
336,47,Female,PhD,19,23,5,42,2.814328104591457,87.5516803168562,94,15,1,0
337,46,Other,PhD,9,16,5,40,9.413150023671058,158.60792143257797,25,49,0,0
338,63,Male,Bachelor,12,17,2,13,84.55988918936617,23.255767776902992,28,8,1,0
339,23,Other,Master,11,97,2,39,5.654792118530794,143.61130195640345,3,55,1,0
340,52,Female,Bachelor,14,11,9,13,59.20196670421323,29.04201212225559,49,85,0,0
341,58,Male,PhD,6,15,10,20,18.370938544939186,187.56793098570517,91,58,1,1
342,54,Male,PhD,12,3,8,48,22.892629124417706,62.80753613899175,24,3,1,0
343,41,Male,PhD,11,88,0,26,27.333395973618114,159.08647220789422,39,9,1,0
344,46,Female,Master,11,33,6,45,3.829138619702044,104.28339562173521,31,14,0,0
345,63,Other,High School,1,91,12,25,17.72352741402924,18.217413317574827,99,20,0,0
346,48,Male,PhD,4,45,11,26,65.04999845139405,116.51737087821992,74,4,0,0
347,52,Other,PhD,1,74,10,23,49.871713620800506,182.43554737651397,36,24,0,0
348,50,Other,PhD,19,76,9,4,79.73290857389358,31.446880887580786,9,76,1,1
349,38,Female,PhD,12,30,6,41,6.124210655149353,64.26138987216635,37,28,1,0
350,49,Male,Master,2,24,7,37,88.8898296251631,87.83173419154804,60,88,1,1
351,40,Other,High School,10,73,5,27,99.63985318994727,55.01061266813074,99,31,0,0
352,50,Male,High School,15,23,7,41,1.5739972248782985,188.7558949472722,26,67,0,1
353,20,Male,High School,0,64,0,42,96.76400655399333,75.50005296169311,80,64,1,1
354,35,Female,PhD,18,24,0,31,23.586271297102,131.61241169713574,6,17,1,0
355,42,Male,PhD,10,27,8,23,69.2543138206037,44.78335287401318,72,6,1,0
356,59,Male,High School,8,35,11,5,29.248344310492623,43.94118749632965,98,82,1,1
357,48,Other,High School,13,81,3,9,52.181287874752044,35.16986712078782,8,60,1,1
358,20,Female,PhD,8,5,2,45,51.04185098361658,86.96245270534466,58,81,0,0
359,57,Male,PhD,6,65,5,2,36.11054794490721,106.57164045801079,35,11,1,0
360,63,Other,Bachelor,15,66,9,6,71.75467682883337,2.1496331503163546,29,38,0,0
361,41,Female,Bachelor,2,71,11,28,59.96364818633143,166.58468552262292,94,34,1,1
362,49,Female,Bachelor,18,94,12,33,50.82770039431757,102.55077850621976,18,47,1,1
363,64,Other,High School,3,47,11,6,98.28393119182566,31.441984683286407,40,32,1,1
364,39,Other,Master,6,82,8,16,94.00093261873263,13.45866250059775,54,57,0,1
365,40,Other,PhD,11,69,9,12,95.54358457936615,12.639859425865607,86,46,1,1
366,19,Other,Bachelor,17,77,10,20,88.1323959803288,51.5286973717058,83,35,0,0
367,44,Other,Master,4,66,3,30,25.515533875437978,99.85842959419577,5,22,0,0
368,59,Male,PhD,9,47,8,8,34.9976030978181,172.0479072005997,87,16,1,0
369,19,Male,Master,11,64,14,44,23.105461954550787,180.59308537818072,21,76,1,1
370,43,Female,High School,7,43,4,46,98.61768872228464,166.4655839958808,69,5,1,1
371,34,Male,High School,18,93,12,12,15.266186976349116,65.71269362414473,23,26,1,0
372,57,Male,High School,14,62,6,16,36.65117555589056,61.31155034121987,61,77,0,0
373,50,Male,Bachelor,0,45,2,7,19.904442471935646,197.49166903099953,41,24,0,0
374,26,Other,PhD,2,18,2,8,22.34538121842532,136.25612599749178,21,67,0,0
375,60,Female,High School,17,63,11,8,24.708788480321154,60.99038825150836,81,32,1,0
376,56,Female,Bachelor,17,82,2,39,63.967067555995406,65.81603046496069,15,23,1,0
377,46,Female,Bachelor,1,72,7,47,7.60493701915278,86.92888786213939,99,49,1,0
378,59,Female,Bachelor,4,70,13,29,57.252987362378406,124.3613395649675,12,62,1,1
379,43,Male,Bachelor,0,49,5,6,81.9286236284103,179.59583199433578,36,77,1,1
380,52,Male,High School,9,62,8,16,76.65237766044308,39.661423939281846,51,79,1,1
381,42,Other,Bachelor,19,40,8,38,15.117169828232546,16.88067953689252,23,66,0,0
382,41,Female,High School,9,6,7,37,91.47317347788052,81.15042479084651,82,11,1,0
383,30,Male,High School,4,8,0,4,77.0090381404774,49.09109652211532,83,80,1,0
384,24,Male,Bachelor,17,3,5,16,0.5302510932846061,115.20653468782068,90,18,1,0
385,53,Other,High School,14,88,3,39,73.73736335395861,139.8429674294843,16,10,0,0
386,62,Other,PhD,19,48,3,0,73.74216786219986,62.14719074348598,15,77,0,1
387,37,Other,PhD,7,75,2,15,49.681608053998474,137.0902577723977,0,60,1,1
388,18,Male,Master,16,5,11,16,4.598241600637221,68.62945097156133,84,8,0,0
389,25,Male,PhD,11,81,8,29,57.99059382823495,126.99362793325241,90,71,1,1
390,63,Other,High School,11,20,1,30,76.57467600343092,126.61216134947996,0,48,0,0
391,33,Female,High School,0,14,0,34,27.08740553210006,55.631940684328754,29,81,1,0
392,31,Other,PhD,3,66,13,44,66.70682182517874,127.1445503420407,83,41,1,1
393,29,Other,Bachelor,7,65,14,7,35.392619504438194,76.19101914473117,23,8,1,0
394,40,Other,Bachelor,0,55,9,47,57.385483290223114,67.29098887213306,45,37,1,1
395,32,Other,High School,14,67,2,29,38.45657494316247,57.85754941329853,1,37,1,0
396,45,Male,Bachelor,17,31,12,38,30.376146601777908,69.12905202685779,14,64,1,0
397,51,Female,Master,0,65,14,20,85.59144754320444,157.3489784122296,28,59,1,1
398,19,Other,Master,10,28,3,14,75.38382591853767,49.03576283450344,98,88,0,1
399,49,Female,PhD,1,65,3,33,34.5449133973149,136.39748102926194,61,45,0,0
400,40,Female,PhD,0,33,5,26,43.46316416152089,180.12411699618002,12,16,0,0
401,39,Female,Bachelor,11,26,0,1,69.1703417875346,70.08578820691243,82,26,0,0
402,42,Other,High School,15,59,0,9,81.10787805905092,5.902412898980081,64,31,1,0
403,39,Male,PhD,9,38,1,4,68.43412628247124,4.921205824998021,44,27,1,0
404,39,Other,Master,17,43,3,26,54.09315806826383,27.900577670060866,46,43,1,0
405,59,Female,PhD,14,81,6,3,95.43858319312717,22.008968619733118,15,15,0,0
406,23,Female,PhD,16,35,5,46,77.41436197415636,149.61704997428663,2,58,1,1
407,32,Male,Master,9,18,14,12,11.559186039128866,58.97014338147453,69,49,1,0
408,60,Other,High School,2,90,10,16,55.813909879201915,130.50195472013687,94,79,1,1
409,54,Female,PhD,15,44,8,20,40.95566413956515,8.49108714507274,4,87,1,1
410,50,Male,PhD,5,83,6,22,79.49356367907937,59.14805521562852,25,25,1,1
411,25,Female,PhD,2,20,11,32,4.466303385743197,46.82924693545609,91,68,1,0
412,61,Male,Bachelor,8,22,4,49,41.07235699624281,55.37610207047257,14,36,1,0
413,61,Male,PhD,10,93,5,14,31.827631534348587,38.14355382675989,72,80,1,1
414,22,Other,Master,12,88,9,13,14.118598457971832,123.58320422046395,54,47,1,1
415,56,Female,High School,17,94,8,8,37.8804115319572,132.53457393133337,21,59,0,1
416,21,Other,High School,3,26,0,43,67.2800278184479,29.693098096652058,36,85,1,1
417,23,Female,Master,7,97,10,36,36.16778850325263,148.22919692295156,84,52,1,1
418,62,Other,Bachelor,12,71,8,29,58.00065753523652,50.00909525172579,28,40,0,0
419,49,Female,Master,9,18,5,28,59.28117959393091,56.584500499913084,25,43,0,0
420,47,Other,High School,1,40,11,22,58.71111270580332,165.7616677687245,69,56,1,1
421,64,Male,Master,7,25,3,33,52.95318839442055,180.23318305423842,10,81,1,1
422,52,Female,Bachelor,5,27,11,6,11.698823568238792,164.95126269368464,99,3,1,0
423,57,Female,High School,15,63,4,8,21.845592743532592,29.552564070185827,19,71,0,0
424,33,Male,Bachelor,17,67,12,49,80.00670762509891,199.85352701930395,83,12,1,1
425,30,Other,Master,16,94,0,3,50.23654889227102,134.43108295647366,90,65,1,1
426,59,Female,PhD,5,79,6,1,70.6076315836315,102.1337243081408,69,43,1,1
427,47,Female,Master,12,50,12,26,56.99090802127616,190.96828155068712,32,70,1,1
428,36,Other,Bachelor,13,73,14,32,3.869025450023833,163.4760790853187,29,46,1,1
429,34,Male,Master,9,47,14,31,79.62137690179006,138.34860792574736,49,60,0,1
430,36,Other,PhD,10,9,12,43,6.432419452904947,167.67944969642664,33,61,0,0
431,45,Other,Bachelor,12,72,7,44,94.31740511585731,77.09331665558523,4,49,0,1
432,43,Other,Master,11,38,10,45,21.537692170507583,136.8876890880427,79,87,1,1
433,54,Female,Bachelor,8,99,4,36,51.24061434601496,38.116003745953606,11,25,1,0
434,43,Male,Bachelor,3,99,1,26,6.358804246578654,197.60012705342044,75,89,1,1
435,40,Male,High School,6,18,7,27,89.49323786658212,117.7963400186807,74,3,1,0
436,26,Other,High School,1,63,9,2,97.99402545648044,162.84744948706148,51,68,1,1
437,29,Female,Bachelor,6,18,6,35,14.629250272118988,81.46797610620679,50,63,0,0
438,18,Other,Master,8,75,9,48,29.578654249351978,151.71776385503614,20,30,0,0
439,18,Female,Master,4,61,8,42,1.5874421793847793,77.4769798938721,70,4,1,0
440,64,Female,Master,14,12,3,7,78.69654919674565,118.00101739211657,57,78,1,1
441,51,Female,PhD,17,24,10,43,31.14643326814126,155.62696313726244,97,85,1,1
442,49,Female,Bachelor,3,99,8,49,58.88374693418312,23.294782659247716,63,71,0,1
443,42,Male,Bachelor,18,88,3,49,3.9218501280014584,71.35717027392965,92,21,1,0
444,57,Female,PhD,19,91,2,40,71.54602666747475,108.98738979521939,5,71,1,1
445,62,Female,Bachelor,6,41,14,36,52.94039633567269,66.79954121763384,99,1,1,0
446,18,Other,Bachelor,7,38,10,48,72.49802459988352,61.833446951131755,97,60,1,1
447,33,Other,PhD,16,29,2,44,78.95643131509638,56.33281791654243,48,34,1,0
448,56,Male,High School,12,4,9,37,8.92428661788337,45.55836436187231,71,87,1,0
449,22,Other,Bachelor,10,80,1,21,57.80921207932251,169.78091251112613,36,3,1,0
450,39,Female,PhD,0,17,9,13,64.99440338816218,184.7378258801185,9,18,1,1
451,46,Other,Master,1,20,2,14,51.6718753944995,140.03388963126562,79,43,0,0
452,20,Male,High School,16,85,13,45,18.240939826512225,5.999902553015346,65,76,1,1
453,29,Other,Master,4,49,7,3,79.5597284057737,157.2466390258004,55,78,1,1
454,43,Other,Bachelor,5,5,10,17,99.74583288395984,106.38796822307306,82,41,0,1
455,33,Male,High School,6,49,7,0,96.92702524285228,151.62201757672125,70,24,1,1
456,54,Male,PhD,14,79,1,11,77.75295649772313,87.46767473256594,65,24,1,0
457,39,Female,Bachelor,18,65,10,40,41.81077227864215,8.256382977703968,44,3,0,0
458,46,Other,PhD,15,0,1,41,33.73004978400221,136.34899717535959,86,59,1,0
459,31,Female,High School,12,56,1,49,6.854579910083181,88.82569850574531,94,58,0,0
460,45,Other,Master,4,29,9,16,41.62863037516904,174.80869910904931,67,73,1,1
461,22,Other,Bachelor,2,57,6,18,15.604859773179902,147.62758736428546,63,24,1,0
462,64,Female,Bachelor,2,51,14,35,25.433471350602844,71.91234955556187,15,66,1,1
463,47,Other,PhD,18,36,5,47,89.18867731773511,144.8163919567637,9,40,1,1
464,63,Other,High School,13,47,11,6,96.8525631511219,99.04171988990615,20,71,1,1
465,22,Other,PhD,15,86,10,8,94.85590004657604,39.88879045190903,91,9,1,1
466,29,Male,High School,16,0,0,7,19.335568584339093,83.97726388804436,11,60,1,0
467,33,Female,Bachelor,3,18,1,24,90.08942082353228,44.51247890172918,12,39,1,1
468,43,Male,High School,12,45,13,6,14.150530090026514,0.9953039876754222,80,33,0,0
469,43,Female,Bachelor,7,66,0,41,50.766020787614984,49.35915471782919,81,34,1,0
470,38,Female,High School,18,1,14,7,64.36633672643734,41.90426518165007,9,62,0,1
471,56,Other,Master,4,55,11,23,46.24668731004188,0.8673817373803017,91,85,0,0
472,53,Female,High School,1,16,10,16,95.18374354168085,156.78507362004356,12,61,0,1
473,50,Male,Master,14,91,6,11,33.32127230916051,15.396987634170433,33,27,0,0
474,47,Male,High School,1,81,5,45,52.737766309806354,89.81181478777643,58,17,1,0
475,54,Male,High School,10,96,1,30,7.544993547966361,83.57663513941299,48,60,1,0
476,40,Female,PhD,12,78,1,11,85.2224580078157,36.2816234611087,5,42,1,1
477,27,Male,PhD,9,21,1,1,41.33633959439447,193.37370130747618,11,47,1,0
478,22,Female,Bachelor,2,26,7,11,70.05321155919974,120.74672098537167,28,87,1,1
479,53,Male,PhD,4,54,13,26,68.22456310494182,162.70260914496717,76,53,1,1
480,51,Male,High School,2,31,6,45,67.62628928342468,99.22811144699004,25,21,1,0
481,48,Female,PhD,5,59,0,6,50.693827875744105,144.56238347458262,67,8,0,0
482,27,Male,High School,12,82,3,12,27.75187905478407,193.9558416623516,78,73,1,1
483,36,Other,Master,9,27,10,35,62.50945585613864,69.6810827606203,15,58,1,1
484,49,Female,High School,18,27,3,0,96.17915038112181,100.85277054198909,52,68,1,1
485,18,Female,Bachelor,7,73,6,48,83.39492559463139,102.90737973840132,18,63,1,1
486,22,Female,Master,17,83,1,34,10.876823155377657,198.39896326482773,46,59,1,1
487,62,Other,Bachelor,2,24,3,29,2.3187401586550083,46.619829278442616,89,82,1,0
488,21,Female,Bachelor,16,84,0,30,49.89713568704347,135.06150171741575,31,30,1,0
489,33,Male,Bachelor,7,77,12,16,77.58293517147361,27.64593569113847,69,25,1,1
490,41,Male,PhD,9,85,14,7,31.390255316720726,185.41470641084962,69,56,1,1
491,33,Male,Bachelor,1,25,12,2,70.12382779042275,118.07638380033968,60,34,1,1
492,19,Female,Master,11,74,10,9,93.19212642388091,171.88230540789402,4,50,1,1
493,45,Male,High School,5,70,10,33,45.898450693466884,179.0483088679015,58,2,0,0
494,49,Female,Bachelor,1,16,3,21,24.415965623062185,111.42198242082952,1,77,1,0
495,44,Male,Master,2,81,10,3,91.77578620802471,136.40145424763966,1,53,1,1
496,37,Other,Bachelor,16,6,14,31,47.226396400371485,139.74412800578207,2,41,1,1
497,41,Other,High School,6,55,13,28,40.783930667511,92.09616470175175,69,23,1,0
498,29,Other,Master,4,63,0,45,35.3361571540924,86.96764946053297,94,61,1,1
499,52,Other,Master,0,19,1,10,42.30169524388131,37.23764379562857,42,87,1,1
500,50,Female,High School,7,37,1,45,67.36578541823583,76.78291210024184,4,31,1,0
501,50,Male,Master,11,74,11,12,43.3719627220154,198.15138810911097,49,66,1,1
502,60,Other,High School,13,57,9,3,32.422388855922016,53.97231542369718,9,2,1,0
503,54,Female,Master,15,15,11,1,74.36376655597195,152.48818173522076,26,69,0,1
504,29,Other,Master,9,50,2,33,20.29714270243962,11.869494011327753,23,60,1,0
505,20,Other,High School,14,26,7,42,20.19337246408881,93.49375948153164,21,78,1,1
506,18,Female,High School,14,50,10,21,69.64355365489567,11.682026383429122,88,23,0,0
507,50,Female,Master,9,74,5,4,86.67065301894732,95.15998676157966,2,57,1,1
508,57,Male,Master,6,15,5,8,24.12108394971294,5.51049216187538,15,35,1,0
509,27,Male,High School,2,86,8,19,19.112497497642956,122.65895429678098,29,1,0,0
510,60,Other,PhD,1,59,7,20,67.03058812907523,117.30181999577609,42,48,1,1
511,61,Other,High School,5,75,1,16,62.08025217731527,159.5686445260711,3,49,0,1
512,46,Male,Master,8,39,14,11,44.72523465196122,116.65724044026942,39,40,0,1
513,30,Male,Master,9,66,5,27,9.586063984832794,185.19983247021466,15,62,1,1
514,29,Female,Master,3,1,0,17,9.178543098187342,156.62092281487122,71,15,1,0
515,48,Male,High School,2,47,12,2,77.73417890443545,26.53130406445787,87,30,0,0
516,63,Male,Master,8,51,13,4,45.176911739568546,53.09463766121818,15,21,1,0
517,19,Other,PhD,16,23,8,13,85.7967091241559,5.24611955375871,90,8,0,0
518,52,Male,Bachelor,13,92,3,47,57.473365153886235,77.22680031456146,65,7,0,0
519,40,Other,PhD,9,97,3,25,61.873814121763274,101.90725075389007,54,34,0,0
520,34,Male,High School,12,83,8,18,93.41944419085537,189.1892497564133,19,64,0,1
521,43,Female,Master,11,81,2,40,16.461589403943798,104.45348645636368,50,42,1,0
522,25,Male,High School,0,77,4,16,54.30242292969959,156.20560838858938,83,53,1,1
523,46,Male,Bachelor,18,81,0,38,5.813859996603476,53.60480251858024,83,70,0,0
524,43,Male,High School,18,1,5,41,35.89250478821191,30.631687451766343,82,10,1,0
525,27,Other,Master,5,64,2,3,14.809849980120514,162.16725076525057,56,58,1,1
526,43,Female,Bachelor,12,19,0,41,18.783596228457057,49.48502907491827,50,83,1,0
527,51,Male,Bachelor,18,33,9,34,93.47947200605282,174.26702353422127,17,4,1,1
528,58,Other,Master,12,40,5,23,61.06825282048808,33.96997513839261,76,89,1,1
529,24,Female,Master,3,40,13,40,89.21581331898143,170.3173082030214,80,8,0,0
530,21,Other,Master,1,74,11,12,44.35201843907496,154.56951601489,58,12,1,0
531,62,Other,High School,14,90,9,32,59.764334666338335,122.24413462812076,96,88,0,1
532,28,Female,PhD,11,22,1,14,3.209451219292636,170.04413556452323,27,88,0,0
533,46,Male,High School,6,37,7,14,46.950223227433405,66.1420235764923,68,81,1,1
534,53,Other,High School,19,43,13,30,56.40566733437882,33.206829133077555,27,25,1,0
535,42,Other,PhD,17,66,12,42,1.6777714265544974,31.408135020891127,88,27,1,0
536,38,Male,Master,12,61,14,27,78.94891768236403,54.07178276314082,83,2,1,0
537,53,Male,Master,16,11,10,9,29.54229842766055,89.24542643601056,84,73,1,1
538,27,Female,PhD,3,29,11,6,45.248707496077024,175.20457301624535,12,55,1,1
539,54,Female,PhD,13,94,1,32,53.56302853048245,17.9071304315473,5,58,1,1
540,26,Female,High School,19,86,3,6,99.21971531284333,183.0484088869499,28,33,1,1
541,41,Male,Bachelor,12,64,13,4,9.918414687418286,185.09894206801724,8,83,1,1
542,52,Other,PhD,2,40,2,25,55.5279562224498,145.4472781338587,28,49,1,1
543,52,Other,High School,17,19,8,15,53.05941458002693,180.05672272518933,37,5,0,0
544,53,Female,Bachelor,13,5,1,7,6.890969560318217,153.99732603559244,64,47,1,0
545,35,Male,Master,14,74,2,21,63.39383601951246,105.66019303115073,55,84,0,1
546,56,Other,Master,2,98,6,33,28.68544338938106,120.15004524518886,29,24,1,0
547,49,Female,High School,0,3,3,39,10.37679661646207,125.64489529551655,95,44,0,0
548,41,Other,High School,16,92,5,27,17.86419309184527,25.378656196622185,58,68,1,1
549,40,Other,PhD,2,9,2,45,82.36032332153927,38.61082750350209,86,14,0,0
550,49,Male,Master,13,50,0,35,10.412476243739388,104.67374477403217,57,36,1,0
551,54,Male,High School,2,92,10,46,46.69273882403247,23.04566255418836,9,51,0,0
552,29,Other,Master,12,37,5,6,19.527312117922126,192.99585920922223,20,6,1,0
553,30,Female,Master,14,0,3,39,16.231986208501205,101.42545570288432,55,17,1,0
554,40,Male,PhD,17,7,1,42,20.571175941707253,76.01722896261191,25,82,0,0
555,42,Other,Bachelor,13,80,6,27,49.27829345196203,31.508007518311842,14,72,1,1
556,52,Male,PhD,2,82,14,1,23.77884211115713,83.30677949503726,80,51,1,1
557,58,Male,High School,18,62,9,8,9.673295035256036,60.485237398509774,34,52,1,0
558,47,Male,PhD,7,32,12,5,80.14008692471685,17.585434240406926,88,12,1,0
559,34,Other,PhD,3,14,11,0,53.98214031716857,193.40105904760426,14,81,0,1
560,37,Female,Master,3,30,14,2,15.68536523685722,52.995619209789346,96,1,1,0
561,42,Female,PhD,18,20,12,9,47.14298486321701,138.09404842670486,74,11,0,0
562,39,Female,High School,10,2,4,36,6.836249987290987,18.264500364484547,87,16,0,0
563,30,Male,Bachelor,0,65,5,43,58.04298636187585,182.63380186535449,5,9,0,0
564,36,Other,PhD,7,34,5,22,34.03048195979815,118.15029031211539,27,8,0,0
565,53,Male,PhD,14,40,13,32,10.352852963016412,131.37440007532243,62,25,1,0
566,29,Female,Bachelor,0,58,8,8,18.364384986839745,156.3568721337737,28,74,1,1
567,58,Female,High School,6,15,11,12,34.570270485072655,121.18306573301672,47,40,1,0
568,36,Other,High School,19,55,1,27,80.64074542922428,14.181491682651126,62,67,1,1
